0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L1,LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900307,SISTEMA CIP,20049,MANTENIMIENTO MECANICO SISTEMA ALCIP A,13216013,INSPECCION SEMANAL ALCIP 3,PM02,ABIE,2024-01-05 05:00:00,,,,"0,5",
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,659397,CALDERA CLEAVER BROOKS,19345,MANTENIMIENTO MECANICO CALDERA CLEAVER,13216002,INSPECCION SEMANAL CALDERA CLEAVER,PM02,ABIE,2024-01-05 05:00:00,,,,"0,5",
0092,POSTOBÓN MEDELLÍN,0092-PLANTA DE AGUA,TRATAMIENTO DE AGUA PARA ENVASADO,70963305,FILTRO DE CARBON,20605,MANTENIMIENTO MECANICO FILTRO CARBON 1,13216035,INSPECCION SEMANAL FILTRO CARBON 1,PM02,ABIE,2024-01-05 05:00:00,,,,"0,5",
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,669464,TORRE DE ENFRIAMENTO PASTEURIZADOR,46857,PLAN DE MTTO MEC. TORRES PASTER L9 66946,13216187,INSPECCION SEMANAL TORRES,PM02,ABIE,2024-01-05 05:00:00,,alto,,"0,2",
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,659629,TANQUES DE COMBUSTIBLE,19329,PLAN MANTENIMIENTO TANQUE COMBUSTIBLE,13204156,INSPECCION VALVULAS DE SALIDA TK,PM02,ABIE,2024-01-06 05:00:00,,,,"0,5",
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,70961509,FILTRO DE CARBON 84 PULG 77 GPM JUGOS,49624,PLAN MTTO MECANIC FILTRO CARBON 70961509,13204417,INSPECCION SEMANAL FILTRO 70961509,PM02,ABIE,2024-01-01 05:00:00,,bajo/Medio,,"0,5",
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,69963114,TINA NRO 14,30960,MANTENIMIENTO MECANICO TINA CONDENSADOS,13216081,INSPECION SEMANAL TINA CONDENSADOS,PM02,ABIE,2024-01-05 05:00:00,,,,"0,2",
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,70961508,FILTRO DE CARBON 84 PULG 77 GPM JUGOS,49623,PLAN MTTO MEC FILTRO CARBON 70961508,13216198,INSPECCION SEMANAL FILTRO 70961508,PM02,ABIE,2024-01-08 05:00:00,,Sánchez Jesús,,"0,5",
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L1,LINEA DE  ENVASADO DE TETRAPAK LINEA 1,538686,APLICADOR DE PITILLOS,23631,MANTENIMIENT MECANICO APLICADOR PITILLOS,13216078,INSPECCION SEMANAL PITILLERA,PM02,ABIE,2024-01-05 05:00:00,,,,"0,5",
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,699651,AGITADOR TANQUE PREPARACIÓN LITRO #1,49573,PLAN MTTO AGITADOR TQ LITRO #1 699651,13216190,INSPECCION SEMANAL AGITADOR Y BOMBA,PM02,ABIE,2024-01-05 05:00:00,,medio/Moderado,,"0,2",
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,699652,AGITADOR TANQUE PREPARACIÓN LITRO #2,49578,PLAN MTTO MEC. AGITADOR TQ LIT #2 699652,13216197,INSPECCION SEMANAL AGITADOR Y BOMBA,PM02,ABIE,2024-01-06 05:00:00,,bajo/Medio,,"0,2",
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO JUGOS HIT,EQUIPOS PARA  ENVASADO JUGOS HIT,829912,ETIQUETADORA,56622,PLAN MTTO MECANICO ETIQUETADORA 829912,13216222,INSPECCION SEMANAL ETIQUETADORA,PM02,ABIE,2024-01-05 05:00:00,,medio/Moderado,,"1,5",
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,679306,PLANTA ELECTRICA,19968,MANT MECANICO PLANTA ELECTRICA 1,13216009,INSPECCION SEMANAL PLANTA ELECTRICA 1,PM02,ABIE,2024-01-05 05:00:00,,,,"0,5",
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO JUGOS HIT,EQUIPOS PARA  ENVASADO JUGOS HIT,829906,TRANSPORTADOR DE UNA VIA - MEI,40903,Plan de Mtto Mec. trans.Hatsu 829906,13216087,Inspeccion semanal transportador HATSU,PM02,ABIE,2024-01-05 05:00:00,,medio/Moderado,,"0,5",
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,709768,BLOQUE DE VALVULAS,42449,PLAN MTTO BLOQUE DE VALVULAS,13216147,INSPECCION SEMANAL BLOQUE D EVALVULAS,PM02,ABIE,2024-01-05 05:00:00,,bajo/Medio,,"0,2",
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,690050,CHILLER ENFRIADO POR AGUA,44268,PLAN MTTO MECAN. CHILLER TETRA LITRO,13216181,INSPECCION SEMANAL CHILLER TETRA L9,PM02,ABIE,2024-01-05 05:00:00,,medio/Moderado,,"0,2",
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,669464,TORRE DE ENFRIAMENTO PASTEURIZADOR,46857,PLAN DE MTTO MEC. TORRES PASTER L9 66946,13204403,INSPECCION SEMANAL TORRES,PM02,ABIE,2024-01-06 05:00:00,,alto,,"0,2",
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,820217,MODULO CIP TETRA PAK,42396,PLAN MTTO MEC. MODULO CIP TETRA ALCIP 1,13216109,INSPECCION SEMANAL ALCIP 1 MODULO TETRA,PM02,ABIE,2024-01-05 05:00:00,,medio/Moderado,,"0,2",
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,70961508,FILTRO DE CARBON 84 PULG 77 GPM JUGOS,49623,PLAN MTTO MEC FILTRO CARBON 70961508,13204415,INSPECCION SEMANAL FILTRO 70961508,PM02,ABIE,2024-01-01 05:00:00,,medio/Moderado,,"0,5",
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,829078,MIXER INGREDIENTES,42398,PLAN MTTO MEC. MIXER SISTEMA B,13216115,INSPECCION SEMANAL MIXER SISTEMA B,PM02,ABIE,2024-01-05 05:00:00,,medio/Moderado,,"0,2",
0092,POSTOBÓN MEDELLÍN,0092-PLANTA DE AGUA,TRATAMIENTO DE AGUA PARA ENVASADO,700009,SUAVIZADOR,20612,MANTENIMIENTO MECANICO SUAVIZADOR,13216046,INSPECCION SEMANAL SUAVIZADOR,PM02,ABIE,2024-01-05 05:00:00,,,,"0,5",
0092,POSTOBÓN MEDELLÍN,0092-PLANTA DE AGUA,TRATAMIENTO DE AGUA PARA ENVASADO,70963302,FILTRO DE ARENA,20603,MANTENIMIENTO MECANICO FILTRO ARENA 5,13216031,INSPECCION SEMANAL FILTRO DE ARENA 2,PM02,ABIE,2024-01-05 05:00:00,,,,"0,2",
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,659629,TANQUES DE COMBUSTIBLE,19329,PLAN MANTENIMIENTO TANQUE COMBUSTIBLE,13204156,INSPECCION SEMANAL TANQUE COMBUSTIBLE,PM02,ABIE,2024-01-06 05:00:00,,,,"0,5",
0092,POSTOBÓN MEDELLÍN,0092-AGUAS RESIDUALES JUGOS,TRATAMIENTO DE AGUAS DE DESECHO JUGOS,710203,PLANTA TRATAMIENTO AGUAS RESIDUALES PTAR,21102,MANTENIMIENTO MECANICO TANQUE NEUTR PTAR,13216070,INSPECCION SEMANAL TANQUE AGUA RESIDUAL,PM02,ABIE,2024-01-05 05:00:00,,,,"0,5",
0092,POSTOBÓN MEDELLÍN,0092-PLANTA DE AGUA,TRATAMIENTO DE AGUA PARA ENVASADO,70963315,FILTRO DE CARBON AMPLIACION MR. TEA,20609,MANT MECANICO FILTRO CARBON AMPL MR. TEA,13216043,INSPECCION SEMANAL FILTRO CARBON MR TEA,PM02,ABIE,2024-01-05 05:00:00,,,,"0,5",
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,709721,TANQUE DE SODA CAUSTICA,20852,PLAN MANTENIMIENTO TANQUE DE SODA,13216059,INSPECCION SEMANAL TANQUE SODA,PM02,ABIE,2024-01-05 05:00:00,,,,"0,2",
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,709924,TANQUE Y BASCULA DE CO2 AGUAS RESIDUALES,21101,MANTENIMI MECANICO TANQUE-BASCULA DE CO2,13216068,INSPECCION SEMANAL TANQUE-BASCULA DE CO2,PM02,ABIE,2024-01-05 05:00:00,,,,"0,5",
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO JUGOS HIT,EQUIPOS PARA  ENVASADO JUGOS HIT,710302,RINSER-ENJUAGADORA BOTELLAS VIDRIO,10362,MANTENIMIENTO MECANICO RINSER,13215946,INSPECCION SEMANAL RINSER,PM02,ABIE,2024-01-05 05:00:00,,,,"0,5",
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,69963303,TINA  TETRAPACK,21128,MANTENIMIENTO MECANICO TINA  TETRAPACK,13216072,INSPECCION SEMANAL TANQUE TETRA PAK L7,PM02,ABIE,2024-01-05 05:00:00,,,,"0,5",
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES AGUA,EQUIPOS DE SERVICIOS INDUSTRIALES  AGUA,701000,SISTEMA OSMOSIS INVERSA,49694,PLAN MTTO MEC SIST OSMOSIS INVERSA 70100,13216203,INSPECCIÓN SEMANAL SISTEMA OSMOSIS,PM02,ABIE,2024-01-05 05:00:00,,bajo/Medio,,"0,5",
0092,POSTOBÓN MEDELLÍN,0092-PLANTA DE AGUA,TRATAMIENTO DE AGUA PARA ENVASADO,709633,LAMPARA ULTRAVIOLETA,49801,MTT MECANICO LAMPARA ULTRAVIOLETA 709633,13216205,INSPECCION SEMANAL LAMPARA ULTRAVIOLETA,PM02,ABIE,2024-01-05 05:00:00,,alto,,"0,5",
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO JUGOS HIT,EQUIPOS PARA  ENVASADO JUGOS HIT,830001,DESCAPSULADORA,57273,PLAN DE MTTO MECANICO DESCAPSULADORA,13216228,INSPECCIÓN SEMANAL DESCAPSULADORA,PM02,ABIE,2024-01-05 05:00:00,,medio/Moderado,,"0,2",
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L1,LINEA DE  ENVASADO DE TETRAPAK LINEA 1,53868401,UPS - EMERSON,19353,MANTENIMIENTO MECANCIO UPS TETRAPAK,13139954,INSPECCION SEMANAL UPS TETRA PAK,PM02,LIB.,2024-01-03 05:00:00,,,,"0,5",
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,689631,REDES HIDRAULICAS Y NEUMATICAS,19414,MANT MECANICO REDES HIDRAULIC-NEUMATICAS,13216007,INSPECCION SEMANAL REDES,PM02,ABIE,2024-01-05 05:00:00,,,,"0,5",
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO JUGOS HIT,EQUIPOS PARA  ENVASADO JUGOS HIT,900067,LLENADORA,10448,MANTNEIMIENTO MECANICO LLENADORA,13215973,INSPECCION SEMANAL LLENADORA,PM02,ABIE,2024-01-05 05:00:00,,,,1,
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,679307,PLANTA ELECTRICA,19969,MANTENIMIENTO MECANICO PLANTA ELECTRICA2,13216011,INSPECCION SEMANAL PLANTA ELECTRICA 2,PM02,ABIE,2024-01-05 05:00:00,,,,"0,5",
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO JUGOS HIT,EQUIPOS PARA  ENVASADO JUGOS HIT,589701,CODIFICADOR,49415,PLAN MTTO ELÉCTRICO CODIFICADOR 589701,13216188,INSPECCIÓN SEMANAL CODIFICADOR 589701,PM02,ABIE,2024-01-07 05:00:00,,bajo/Medio,,"0,5",
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,659629,TANQUES DE COMBUSTIBLE,19329,PLAN MANTENIMIENTO TANQUE COMBUSTIBLE,13216000,INSPECCION SEMANAL TANQUE COMBUSTIBLE,PM02,ABIE,2024-01-05 05:00:00,,,,"0,5",
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO JUGOS HIT,EQUIPOS PARA  ENVASADO JUGOS HIT,900097,ENFARDADORA,10651,MANTENIMIENTO MECANICO ENFARDADORA,13215982,INSPECCION SEMANAL ENFARDADORA,PM02,ABIE,2024-01-05 05:00:00,,,,"0,5",
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
