79,POSTOBÓN BELLO,0079-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69963115,TINA 18,25953,PLAN MTTO INSP TINA 18 SALJA 69963115,",",INSPECCIÓN SEMANAL TINA 18,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Diego Munera,bajo,1
79,POSTOBÓN BELLO,0079-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69963120,TINA 11,25907,PLAN MTTO INSP TINA11 SALJA 69963120,",",INSPECCIÓN SEMANAL TINA 11,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Diego Munera,bajo,1
79,POSTOBÓN BELLO,0079-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69963121,TINA 12,25908,PLAN MTTO INSP TINA 12 SALJA 69963121,",",INSPECCIÓN SEMANAL TINA 12,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Diego Munera,bajo,1
79,POSTOBÓN BELLO,0079-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,70946567,RED JARABE TERMINADO,25949,PLAN MTTO INSP U. J.T SALJA 70946567,",",INSPECCIÓN SEMANAL RED DE JARABE TERMINA,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Diego Munera,bajo,2
79,POSTOBÓN BELLO,0079-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,70946583,TINA 22,25943,PLAN MTTO INSP TINA 22 SALJA 70946583,",",INSPECCIÓN SEMANAL TINA 22,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Diego Munera,bajo,1
79,POSTOBÓN BELLO,0079-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,70946584,TINA 21,25944,PLAN MTTO INSP TINA 21 70946584,",",INSPECCIÓN SEMANAL TINA 21,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Diego Munera,bajo,1
79,POSTOBÓN BELLO,0079-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,70946585,TINA 20,25945,PLAN MTTO INSP TINA 20 SALJA 70946585,",",INSPECCIÓN SEMANAL TINA 20,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Diego Munera,bajo,1
79,POSTOBÓN BELLO,0079-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,70946589,TINA 19,29902,PLAN MTTO INSP TINA 19 70946589,",",INSPECCIÓN SEMANAL TINA 19,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Diego Munera,bajo,1
79,POSTOBÓN BELLO,0079-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,70946597,TINA 23,25957,PLAN MTTO INSP TINA 23 SALJA 70946597,",",INSPECCIÓN SEMANAL TINA 23,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Diego Munera,bajo,1
79,POSTOBÓN BELLO,0079-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,70946598,TINA 24,25958,PLAN MTTO INSP TINA 24 SALJA 70946598,",",INSPECCIÓN SEMANAL TINA 24,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Diego Munera,bajo,1
79,POSTOBÓN BELLO,0079-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,70946599,TINA 25,25959,PLAN MTTO INSP TINA 25 SALJA 70946599,",",INSPECCIÓN SEMANAL TINA 25,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Diego Munera,bajo,1
79,POSTOBÓN BELLO,0079-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,70946600,TINA 26,25960,PLAN MTTO INSP TINA 26 SALJA 70946600,",",INSPECCIÓN SEMANAL TINA 26,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Diego Munera,bajo,1
79,POSTOBÓN BELLO,0079-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,620017,CUARTO ELECTRICO SALA DE JARABES,25941,PLAN MTTO INSP ELE CUA ELEC SALJA 620017,",",INSPECCIÓN SEMANAL CUARTO ELEC SALJA,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Edison Ortiz,bajo,1
79,POSTOBÓN BELLO,0079-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,70946565,RED CIP,25961,PLAN MTTO INSP UNIDAD CIP SALJA 70946565,",",INSPECCIÓN SEMANAL RED CIP,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Edison Ortiz,bajo,2
79,POSTOBÓN BELLO,0079-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,70946571,TANQUES DE SODA,25910,PLAN MTTO INSP TANQ. SODA SALJA 70946571,",",INSPECCIÓN SEMANAL TK SODA,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Edison Ortiz,bajo,1
79,POSTOBÓN BELLO,0079-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,70946572,TANQUE DE ACIDO,25931,PLAN MTTO INSP TANQ ÁCIDO SALJA 70946572,",",INSPECCIÓN SEMANAL TK ACIDO,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Edison Ortiz,bajo,1
79,POSTOBÓN BELLO,0079-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,70946573,TANQUE DE AGUA RECUPERADA,25932,PLAN MTTO INSP TANQ AR SALJA 70946573,",",INSPECCIÓN SEMANAL TK AGUA RECUPERADA,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Edison Ortiz,bajo,1
79,POSTOBÓN BELLO,0079-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,70946574,TANQUE DE AGUA FRESCA,25933,PLAN MTTO INSP TANQ AF SALJA 70946574,",",INSPECCIÓN SEMANAL TK AGUA FRESCA,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Edison Ortiz,bajo,1
79,POSTOBÓN BELLO,0079-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,70946575,TANQUE DE DESINFECTANTE,25934,PLAN MTTO INSP TANQ DSINF SALJA 70946575,",",INSPECCIÓN MEC SEMANAL DE EQUIPOS,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Edison Ortiz,bajo,1
79,POSTOBÓN BELLO,0079-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,70946601,EQUIPO DE DOSIFICACIÓN DE CLORO HTH,29918,PLAN MTTO INSP EQUIP DOSI CLORO HTH,",",INSPECCIÓN SEMANAL DOSI CLORO HTH,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Edison Ortiz,bajo,1
79,POSTOBÓN BELLO,0079-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,709805,LAMPARA UV,26150,PLAN MTTO INSP LAMP UV AGCPTAP 709805,",",INSPECCIÓN SEMANAL LAMPARA UV,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Edison Ortiz,bajo,1
79,POSTOBÓN BELLO,0079-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,70946566,RED JARABE SIMPLE,25950,PLAN MTTO INSP U. J.S 70946566,",",INSPECCIÓN SEMANAL RED DE JARABE SIMPLE,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Edison Ortiz,bajo,2
79,POSTOBÓN BELLO,0079-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,70946568,ESTACIÓN DE INGREDIENTES,25948,PLAN MTTO INSP EST. INGRE SALJA 70946568,",",INSPECCIÓN SEMANAL ESTACION INGREDIENTES,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Carlos Jaramillo,bajo,2
79,POSTOBÓN BELLO,0079-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,70946569,ESTACIÓN DE GOMAS Y P,25947,PLAN MTTO INSP EST. GYP SALJA 70946569,",",INSPECCIÓN SEMANAL ESTACION GOMAS Y PEC,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Carlos Jaramillo,bajo,1
79,POSTOBÓN BELLO,0079-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,70946570,RED BUFFER,25963,PLAN MTTO INSP U. BUFFER SALJA 70946570,",",INSPECCIÓN SEMANAL RED BUFFER,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Diego Munera,bajo,1
79,POSTOBÓN BELLO,0079-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,70946582,TANQUE BUFFER JARABE SIMPLE,25946,PLAN MTTO INSP TANQ B. JS SALJA 70946582,",",INSPECCIÓN SEMANAL TK BUFFER J SIMPLE,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Diego Munera,bajo,1
79,POSTOBÓN BELLO,0079-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,70946586,TANQUE DE GOMAS,25951,PLAN MTTO INSP TANQ GOMAS SALJA 70946586,",",INSPECCIÓN SEMANAL TK GOMAS,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Diego Munera,bajo,1
79,POSTOBÓN BELLO,0079-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,70946587,TANQUE DE ACIDO CITRICO,25952,PLAN MTTO INSP TANQ AC SALJA 70946587,",",INSPECCIÓN SEMANAL TK ACIDO CITRICO,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Diego Munera,bajo,1
79,POSTOBÓN BELLO,0079-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,68963202,RED DE VAPOR,29929,PLAN MTTO INSP RED DE VAPOR 68963202,",",INSPECCIÓN SEMANAL RED DE VAPOR,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Acosta Edgardo,bajo,1
79,POSTOBÓN BELLO,0079-LINEA 2,LINEA DE ENVASADO 12 ONZ,509094,LAVADORA DE BOTELLAS L2,25971,PLAN MTTO INSP MEC LAV BOT L2 509094,",",INSPECCIÓN MEC SEMANAL LAV BOTELLAS,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",BOTERO ACEVEDO JOHN JAIRO,bajo,3
79,POSTOBÓN BELLO,0079-TRAT AGUA LAVADORAS,TRATAMIENTO DE AGUA PARA LAVADORAS,70003405,SUAVIZADOR SV-1,26163,PLAN MTTO INSP SUAVIZ 1 PTAP 70003405,",",INSPECCIÓN SEMANAL SUAVIZADOR SV-1,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",HAMMER MONTOYA,bajo,1
79,POSTOBÓN BELLO,0079-TRAT AGUA LAVADORAS,TRATAMIENTO DE AGUA PARA LAVADORAS,70003406,SUAVIZADOR SV-2,26162,PLAN MTTO INSP SUAVIZ 2 PTAP 70003406,",",INSPECCIÓN SEMANAL SUAVIZADOR SV-2,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",HAMMER MONTOYA,bajo,1
79,POSTOBÓN BELLO,0079-PLANTA DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70961001,TK AGUA RECUPERADA I,26110,PLAN MTTO INSP FIL ARENA 1 PTAP 70961001,",",INSPECCIÓN SEMANAL TK AGUA RECUPERADA I,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",HAMMER MONTOYA,bajo,1
79,POSTOBÓN BELLO,0079-PLANTA DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70961002,TK AGUA RECUPERADA II,26121,PLAN MTTO INSP FIL ARENA 2 PTAP 70961002,",",INSPECCIÓN SEMANAL TK AGUA RECUPERADA II,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",HAMMER MONTOYA,bajo,1
79,POSTOBÓN BELLO,0079-PLANTA DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70962810,FILTROS DE ANTRACITA FANT-1,26131,PLAN MTTO INSP F ANTRACI 1 PTAP 70962810,",",INSPECCIÓN SEMANAL FILTRO FANT-1,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",HAMMER MONTOYA,bajo,1
79,POSTOBÓN BELLO,0079-PLANTA DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70962811,FILTROS DE ANTRACITA FANT-2,26132,PLAN MTTO INSP F ANTRACI 2 PTAP 70962811,",",INSPECCIÓN SEMANAL FILTRO FANT-2,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",HAMMER MONTOYA,bajo,1
79,POSTOBÓN BELLO,0079-PLANTA DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70965210,TK AGUA SUAVIZADA TA-10,26168,PLAN MTTO INSP TANQAGSUA 2 PTAP 70965210,",",INSPECCIÓN SEMANAL TK SUAVIZADA TA-10,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",HAMMER MONTOYA,bajo,2
79,POSTOBÓN BELLO,0079-PLANTA DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70965209,TK AGUA SUAVIZADA TA-9,26169,PLAN MTTO INSP TANQAGSUA 1 PTAP 70965209,",",INSPECCIÓN SEMANAL TK SUAVIZADA TA-9,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",HAMMER MONTOYA,bajo,1
79,POSTOBÓN BELLO,0079-PLANTA DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,690035,TANQUE FILTRO DE CARBON ACTIVADO FC-4,29923,PLAN MTTO INSPTANQUE FILTRO DE CARBON ACTIVADO FC-4,",",INSPECCIÓN SEMANAL TK  FC-4,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",HAMMER MONTOYA,bajo,3
79,POSTOBÓN BELLO,0079-PLANTA DE AGUAS A CRISTAL,TRATAMIENTO DE AGUA PARA AGUA CRISTAL,70949018,BOMBA MICROFILTROS #2,26142,PLAN MTTO INSP BMF 2 AGCPTAP 70949018,",",INSPECCIÓN SEMANAL BOMBA MICRO 2,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Hernandez Gabriel,bajo,1
79,POSTOBÓN BELLO,0079-EQUIPOS AUXILIARES AGUA,EQUIPOS DE SERVICIOS INDUSTRIALES  AGUA,65937403,MEDIDOR DE GAS,26089,PLAN MTTO INSP MEDID GAS AGC EA 65937403,",",INSPECCIÓN  SEMANAL MEDIDOR DE GAS,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",ALEJANDRO VELASQUEZ RAMIREZ,bajo,1
79,POSTOBÓN BELLO,0079-LINEA DE BOLSAS,LINEA PARA EL LLENADO DE BOLSAS,560040,LAVADORA DE CAJAS PARA BOLSAS,26071,PLAN MTTO INSP LAV CAJAS L5 560040,",",INSPECCIÓN SEMANAL LAVADORA DE CAJAS,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",YESID MURILLO ALTAMIRANO,bajo,2
79,POSTOBÓN BELLO,0079-LINEA GARRAFAS,LINEA PARA LLENADO DE GARRAFAS,711004,RINSE PARA GARRAFAS,26058,PLAN MTTO INSP RINSE L8 711004,",",INSPECCIÓN SEMANAL RINSE GARRAFAS,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Hernandez Gabriel,bajo,1
79,POSTOBÓN BELLO,0079-PLANTA DE AGUAS A CRISTAL,TRATAMIENTO DE AGUA PARA AGUA CRISTAL,719608,GENERADOR DE OZONO W7,26096,PLAN MTTO INSP GEN O3 W7 AGCPTAP 719608,",",INSPECCIÓN SEMANAL GENERADOR OZ W7,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Hernandez Gabriel,bajo,2
79,POSTOBÓN BELLO,0079-PLANTA DE AGUAS A CRISTAL,TRATAMIENTO DE AGUA PARA AGUA CRISTAL,900244,MODULO CIP,26097,PLAN MTTO INSP MODULO CIP AGCPTAP 900244,",",INSPECCIÓN SEMANAL MODULO CIP,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Hernandez Gabriel,bajo,2
79,POSTOBÓN BELLO,0079-PLANTA DE AGUAS A CRISTAL,TRATAMIENTO DE AGUA PARA AGUA CRISTAL,69962901,TINA PARA CIP-SODA,26098,PLAN MTTO INSP TINA CIP AGCPTAP 69962901,",",INSPECCIÓN SEMANAL TINA CIP-SODA,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",YESID MURILLO ALTAMIRANO,bajo,1
79,POSTOBÓN BELLO,0079-PLANTA DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70949003,MOTOBOMBA  CIP DEL TANQUE DE 60 M3,26111,PLAN MTTO INSP MBCIPT60 AGCPTAP 70949003,",",INSPECCIÓN SEMANAL MOTOBOMBA TK 60M3,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",YESID MURILLO ALTAMIRANO,bajo,1
79,POSTOBÓN BELLO,0079-PLANTA DE AGUAS A CRISTAL,TRATAMIENTO DE AGUA PARA AGUA CRISTAL,70949006,BOMBA SERVICIO GENERAL 1,26112,PLAN MTTO INSP BSG 1 AGCPTAP 70949006,",",INSPECCIÓN SEMANAL BOMBA SERV GNRAL 1,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Hernandez Gabriel,bajo,1
79,POSTOBÓN BELLO,0079-PLANTA DE AGUAS A CRISTAL,TRATAMIENTO DE AGUA PARA AGUA CRISTAL,70949007,BOMBA SERVICIO GENERAL 2,26113,PLAN MTTO INSP BSG 2 AGCPTAP 70949007,",",INSPECCIÓN SEMANAL BOMBA SERVICIO GRAL 2,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Hernandez Gabriel,bajo,1
79,POSTOBÓN BELLO,0079-PLANTA DE AGUAS A CRISTAL,TRATAMIENTO DE AGUA PARA AGUA CRISTAL,70949008,BOMBA OZONO N° 1,26114,PLAN MTTO INSP BO3 1 AGCPTAP 70949008,",",INSPECCIÓN SEMANAL BOMBA OZ 1,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Hernandez Gabriel,bajo,1
79,POSTOBÓN BELLO,0079-PLANTA DE AGUAS A CRISTAL,TRATAMIENTO DE AGUA PARA AGUA CRISTAL,70949009,BOMBA OZONO N° 2,26115,PLAN MTTO INSP BO3 2 AGCPTAP 70949009,",",INSPECCIÓN SEMANAL BOMBA OZ 2,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Hernandez Gabriel,bajo,1
79,POSTOBÓN BELLO,0079-PLANTA DE AGUAS A CRISTAL,TRATAMIENTO DE AGUA PARA AGUA CRISTAL,70949011,BOMBA MICROFILTROS #1,26116,PLAN MTTO INSP BMF 1 AGCPTAP 70949011,",",INSPECCIÓN SEMANAL BOMBA MICRO 1,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Hernandez Gabriel,bajo,1
79,POSTOBÓN BELLO,0079-PLANTA DE AGUAS A CRISTAL,TRATAMIENTO DE AGUA PARA AGUA CRISTAL,70949012,BOMBA TANQUE ALM N°1,26117,PLAN MTTO INSP BTA 1 AGCPTAP 70949012,",",INSPECCIÓN SEMANAL BOMBA TK ALM 1,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Hernandez Gabriel,bajo,1
79,POSTOBÓN BELLO,0079-PLANTA DE AGUAS A CRISTAL,TRATAMIENTO DE AGUA PARA AGUA CRISTAL,70949013,BOMBA TANQUE ALM N°2,26118,PLAN MTTO INSP BTA 2 AGCPTAP 70949013,",",INSPECCIÓN SEMANAL BOMBA TK ALM 2,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Hernandez Gabriel,bajo,1
79,POSTOBÓN BELLO,0079-LINEA BOTELLON 20 LTS,LINEA DE PRODUCCION DE BOTELLONES DE 20,70962823,GENERADOR DE OZONO W4,26188,PLAN MTTO INSP GENE OZONO W4 L6 70962823,",",INSPECCIÓN SEMANAL GENERADOR DE OZONO,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Hernandez Gabriel,bajo,2
79,POSTOBÓN BELLO,0079-EQUIPOS AUXILIARES AGUA,EQUIPOS DE SERVICIOS INDUSTRIALES  AGUA,649550,COMPRESOR DE AIRE GA15,26066,PLAN MTTO INSP. COMPRESOR DE AIRE GA15,",",INSPECCIÓN SEMANAL COMPRESOR DE AIRE GA15,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",YESID MURILLO ALTAMIRANO,bajo,1
79,POSTOBÓN BELLO,0079-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,659374,CALDERA,26068,PLAN MTTO INSP. CALDERA,",",INSPECCIÓN SEMANAL CALDERA,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",DUAN PETRO RAMOS,bajo,2
79,POSTOBÓN BELLO,0079-EQUIPOS AUXILIARES AGUA,EQUIPOS DE SERVICIOS INDUSTRIALES  AGUA,670008,PLANTA ELECTRICA NRO 3,26070,PLAN MTTO INSP P. ELECTR 3 AGC EA 670008,",",INSPECCIÓN  SEMANAL PLANTA ELEC #3,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",DUAN PETRO RAMOS,bajo,1
79,POSTOBÓN BELLO,0079-LINEA DE BOLSAS,LINEA PARA EL LLENADO DE BOLSAS,710217,LLENADORA DE BOLSAS LINEA 9,26072,PLAN MTTO INSP LLENADORA L9 710217,",",INSPECCIÓN SEMANAL LLENADORA DE BOLAS L9,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",DUAN PETRO RAMOS,bajo,3
79,POSTOBÓN BELLO,0079-EQUIPOS AUXILIARES AGUA,EQUIPOS DE SERVICIOS INDUSTRIALES  AGUA,820103,SECADOR DE AIRE FX6,26084,PLAN MTTO INSP. SECADOR DE AIRE FX6,",",INSPECCIÓN SEMANAL SECADOR DE AIRE FX6,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",DUAN PETRO RAMOS,bajo,1
79,POSTOBÓN BELLO,0079-EQUIPOS AUXILIARES AGUA,EQUIPOS DE SERVICIOS INDUSTRIALES  AGUA,64955001,TANQUE PULMON,26086,PLAN MTTO INSP. TANQUE PULMON,",",INSPECCIÓN SEMANAL TANQUE PULMON,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",ALEJANDRO VELASQUEZ RAMIREZ,bajo,1
79,POSTOBÓN BELLO,0079-EQUIPOS AUXILIARES AGUA,EQUIPOS DE SERVICIOS INDUSTRIALES  AGUA,65937401,TANQUE DE CONDENSADOS,26087,PLAN MTTO INSP TAN CONDE AGC EA 65937401,",",INSPECCIÓN  SEMANAL TK CONDENSADOS,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",DUAN PETRO RAMOS,bajo,1
79,POSTOBÓN BELLO,0079-EQUIPOS AUXILIARES AGUA,EQUIPOS DE SERVICIOS INDUSTRIALES  AGUA,71001201,CALDERIN,26077,PLAN MTTO INSP CALDERIN AGC EA 71001201,",",INSPECCIÓN MEC SEMANAL CALDERIN,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",YESID MURILLO ALTAMIRANO,bajo,1
79,POSTOBÓN BELLO,0079-EQUIPOS AUXILIARES AGUA,EQUIPOS DE SERVICIOS INDUSTRIALES  AGUA,71001202,BOMBA RECIRCULACION CALDERIN,26076,PLAN MTTO INSP. BOMBA RECIRCULACION CALDERIN,",",INSPECCIÓN SEMANAL BOMBA RECIRCULACION CALDERIN,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Hernandez Gabriel,bajo,1
79,POSTOBÓN BELLO,0079-LINEA GARRAFAS,LINEA PARA LLENADO DE GARRAFAS,82964702,CODIFICADOR GARRAFAS,25995,PLAN MTTO INSP CODIFICADOR 2 L2 82964702,",",INSPECCIÓN SEMANAL EXCEL 2000,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Hernandez Gabriel,bajo,1
79,POSTOBÓN BELLO,0079-PLANTA DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70962850,TANQUE CIP - SOLUCION,29936,PLAN MTTO INSP TK CIP-SOLUCION 70962850,",",INSPECCIÓN SEMANAL TK CIP-SOLUCION,REVISIÓN Y VERIFICACIÓN DEL ESTADO DEL EQUIPO Y SUS COMPONENTES,PM02,LIB.,",",Jhon Martinez,bajo,1
